id,item_name,dept_name,cat_name,state_id,d,units_sold,date,event_name_1,event_type_1,avg_temp,rain_mm,snow_flag,state,income_low,income_mid,income_high,prefers_value,prefers_premium,bulk_buy,seasonal_spike,state_abbr,store_name
Kitchen & Dining - 202 @ WI Store 1,Kitchen & Dining - 202,Kitchen & Dining,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Kitchen & Dining - 393 @ WI Store 3,Kitchen & Dining - 393,Kitchen & Dining,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Beverages and Dairy - 074 @ WI Store 1,Beverages and Dairy - 074,Beverages and Dairy,Food Items,WI,d_1860,3,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Meat and Produce - 385 @ WI Store 1,Meat and Produce - 385,Meat and Produce,Food Items,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Kitchen & Dining - 238 @ WI Store 2,Kitchen & Dining - 238,Kitchen & Dining,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 2
Cleaning Supplies - 333 @ WI Store 3,Cleaning Supplies - 333,Cleaning Supplies,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Snacks and Dry Foods - 393 @ WI Store 3,Snacks and Dry Foods - 393,Snacks and Dry Foods,Food Items,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Books & Crafts - 129 @ WI Store 2,Books & Crafts - 129,Books & Crafts,Leisure & Lifestyle,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 2
Snacks and Dry Foods - 079 @ WI Store 2,Snacks and Dry Foods - 079,Snacks and Dry Foods,Food Items,WI,d_1860,1,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 2
Meat and Produce - 499 @ WI Store 3,Meat and Produce - 499,Meat and Produce,Food Items,WI,d_1860,21,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Meat and Produce - 593 @ WI Store 2,Meat and Produce - 593,Meat and Produce,Food Items,WI,d_1860,1,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 2
Snacks and Dry Foods - 343 @ WI Store 3,Snacks and Dry Foods - 343,Snacks and Dry Foods,Food Items,WI,d_1860,1,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Kitchen & Dining - 336 @ WI Store 2,Kitchen & Dining - 336,Kitchen & Dining,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 2
Meat and Produce - 134 @ WI Store 1,Meat and Produce - 134,Meat and Produce,Food Items,WI,d_1860,2,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Toys & Games - 063 @ WI Store 3,Toys & Games - 063,Toys & Games,Leisure & Lifestyle,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Meat and Produce - 132 @ WI Store 3,Meat and Produce - 132,Meat and Produce,Food Items,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Cleaning Supplies - 321 @ WI Store 1,Cleaning Supplies - 321,Cleaning Supplies,Home Essentials,WI,d_1860,1,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Cleaning Supplies - 075 @ WI Store 1,Cleaning Supplies - 075,Cleaning Supplies,Home Essentials,WI,d_1860,3,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Toys & Games - 144 @ WI Store 3,Toys & Games - 144,Toys & Games,Leisure & Lifestyle,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Kitchen & Dining - 219 @ WI Store 1,Kitchen & Dining - 219,Kitchen & Dining,Home Essentials,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Books & Crafts - 144 @ WI Store 3,Books & Crafts - 144,Books & Crafts,Leisure & Lifestyle,WI,d_1860,1,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Meat and Produce - 097 @ WI Store 1,Meat and Produce - 097,Meat and Produce,Food Items,WI,d_1860,5,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 1
Books & Crafts - 064 @ WI Store 3,Books & Crafts - 064,Books & Crafts,Leisure & Lifestyle,WI,d_1860,0,2016-03-02,,,12.1,0.02,0.0,Wisconsin,0,1,0,1,0,1,1,WI,WI Store 3
Meat and Produce - 428 @ CA Store 2,Meat and Produce - 428,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 084 @ CA Store 4,Meat and Produce - 084,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Toys & Games - 289 @ CA Store 4,Toys & Games - 289,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Snacks and Dry Foods - 395 @ CA Store 1,Snacks and Dry Foods - 395,Snacks and Dry Foods,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Books & Crafts - 014 @ CA Store 1,Books & Crafts - 014,Books & Crafts,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Snacks and Dry Foods - 236 @ CA Store 4,Snacks and Dry Foods - 236,Snacks and Dry Foods,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Toys & Games - 313 @ CA Store 1,Toys & Games - 313,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Cleaning Supplies - 455 @ CA Store 1,Cleaning Supplies - 455,Cleaning Supplies,Home Essentials,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Toys & Games - 128 @ CA Store 3,Toys & Games - 128,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 046 @ CA Store 1,Kitchen & Dining - 046,Kitchen & Dining,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 496 @ CA Store 4,Meat and Produce - 496,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 375 @ CA Store 4,Meat and Produce - 375,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Kitchen & Dining - 040 @ CA Store 4,Kitchen & Dining - 040,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Cleaning Supplies - 523 @ CA Store 1,Cleaning Supplies - 523,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Snacks and Dry Foods - 130 @ CA Store 3,Snacks and Dry Foods - 130,Snacks and Dry Foods,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Toys & Games - 084 @ CA Store 2,Toys & Games - 084,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Beverages and Dairy - 059 @ CA Store 4,Beverages and Dairy - 059,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 508 @ CA Store 1,Meat and Produce - 508,Meat and Produce,Food Items,CA,d_1861,3,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Kitchen & Dining - 140 @ CA Store 1,Kitchen & Dining - 140,Kitchen & Dining,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Cleaning Supplies - 038 @ CA Store 4,Cleaning Supplies - 038,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 640 @ CA Store 1,Meat and Produce - 640,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Snacks and Dry Foods - 342 @ CA Store 4,Snacks and Dry Foods - 342,Snacks and Dry Foods,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Snacks and Dry Foods - 298 @ CA Store 1,Snacks and Dry Foods - 298,Snacks and Dry Foods,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Toys & Games - 252 @ CA Store 4,Toys & Games - 252,Toys & Games,Leisure & Lifestyle,CA,d_1861,7,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Beverages and Dairy - 157 @ CA Store 4,Beverages and Dairy - 157,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Books & Crafts - 068 @ CA Store 2,Books & Crafts - 068,Books & Crafts,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Snacks and Dry Foods - 254 @ CA Store 2,Snacks and Dry Foods - 254,Snacks and Dry Foods,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Toys & Games - 127 @ CA Store 3,Toys & Games - 127,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Toys & Games - 389 @ CA Store 2,Toys & Games - 389,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Snacks and Dry Foods - 309 @ CA Store 4,Snacks and Dry Foods - 309,Snacks and Dry Foods,Food Items,CA,d_1861,6,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Cleaning Supplies - 524 @ CA Store 2,Cleaning Supplies - 524,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 816 @ CA Store 4,Meat and Produce - 816,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 066 @ CA Store 2,Meat and Produce - 066,Meat and Produce,Food Items,CA,d_1861,6,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Toys & Games - 384 @ CA Store 3,Toys & Games - 384,Toys & Games,Leisure & Lifestyle,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 302 @ CA Store 4,Kitchen & Dining - 302,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Cleaning Supplies - 357 @ CA Store 3,Cleaning Supplies - 357,Cleaning Supplies,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 001 @ CA Store 4,Kitchen & Dining - 001,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 651 @ CA Store 2,Meat and Produce - 651,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Toys & Games - 381 @ CA Store 3,Toys & Games - 381,Toys & Games,Leisure & Lifestyle,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Meat and Produce - 340 @ CA Store 1,Meat and Produce - 340,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 380 @ CA Store 2,Meat and Produce - 380,Meat and Produce,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Snacks and Dry Foods - 024 @ CA Store 2,Snacks and Dry Foods - 024,Snacks and Dry Foods,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 484 @ CA Store 3,Meat and Produce - 484,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Beverages and Dairy - 173 @ CA Store 2,Beverages and Dairy - 173,Beverages and Dairy,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 307 @ CA Store 2,Meat and Produce - 307,Meat and Produce,Food Items,CA,d_1861,5,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Cleaning Supplies - 312 @ CA Store 2,Cleaning Supplies - 312,Cleaning Supplies,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Kitchen & Dining - 189 @ CA Store 4,Kitchen & Dining - 189,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 652 @ CA Store 1,Meat and Produce - 652,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Kitchen & Dining - 309 @ CA Store 4,Kitchen & Dining - 309,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Books & Crafts - 118 @ CA Store 1,Books & Crafts - 118,Books & Crafts,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Kitchen & Dining - 339 @ CA Store 1,Kitchen & Dining - 339,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 224 @ CA Store 3,Meat and Produce - 224,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Meat and Produce - 670 @ CA Store 1,Meat and Produce - 670,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 358 @ CA Store 1,Meat and Produce - 358,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Toys & Games - 125 @ CA Store 2,Toys & Games - 125,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Snacks and Dry Foods - 261 @ CA Store 1,Snacks and Dry Foods - 261,Snacks and Dry Foods,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Kitchen & Dining - 393 @ CA Store 4,Kitchen & Dining - 393,Kitchen & Dining,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 308 @ CA Store 3,Meat and Produce - 308,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 114 @ CA Store 1,Kitchen & Dining - 114,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Beverages and Dairy - 185 @ CA Store 1,Beverages and Dairy - 185,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Cleaning Supplies - 302 @ CA Store 2,Cleaning Supplies - 302,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Kitchen & Dining - 101 @ CA Store 2,Kitchen & Dining - 101,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 822 @ CA Store 1,Meat and Produce - 822,Meat and Produce,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Beverages and Dairy - 131 @ CA Store 2,Beverages and Dairy - 131,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Kitchen & Dining - 400 @ CA Store 3,Kitchen & Dining - 400,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 334 @ CA Store 4,Kitchen & Dining - 334,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Cleaning Supplies - 400 @ CA Store 2,Cleaning Supplies - 400,Cleaning Supplies,Home Essentials,CA,d_1861,3,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 464 @ CA Store 1,Meat and Produce - 464,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 550 @ CA Store 3,Meat and Produce - 550,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Meat and Produce - 365 @ CA Store 1,Meat and Produce - 365,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Cleaning Supplies - 441 @ CA Store 4,Cleaning Supplies - 441,Cleaning Supplies,Home Essentials,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Kitchen & Dining - 059 @ CA Store 4,Kitchen & Dining - 059,Kitchen & Dining,Home Essentials,CA,d_1861,3,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 759 @ CA Store 2,Meat and Produce - 759,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Cleaning Supplies - 510 @ CA Store 3,Cleaning Supplies - 510,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Snacks and Dry Foods - 226 @ CA Store 4,Snacks and Dry Foods - 226,Snacks and Dry Foods,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Books & Crafts - 015 @ CA Store 4,Books & Crafts - 015,Books & Crafts,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Snacks and Dry Foods - 168 @ CA Store 3,Snacks and Dry Foods - 168,Snacks and Dry Foods,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 231 @ CA Store 2,Kitchen & Dining - 231,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Cleaning Supplies - 022 @ CA Store 2,Cleaning Supplies - 022,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Cleaning Supplies - 274 @ CA Store 4,Cleaning Supplies - 274,Cleaning Supplies,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Beverages and Dairy - 008 @ CA Store 2,Beverages and Dairy - 008,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Kitchen & Dining - 362 @ CA Store 1,Kitchen & Dining - 362,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Toys & Games - 093 @ CA Store 2,Toys & Games - 093,Toys & Games,Leisure & Lifestyle,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Toys & Games - 385 @ CA Store 2,Toys & Games - 385,Toys & Games,Leisure & Lifestyle,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Beverages and Dairy - 084 @ CA Store 2,Beverages and Dairy - 084,Beverages and Dairy,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 391 @ CA Store 1,Meat and Produce - 391,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 320 @ CA Store 3,Meat and Produce - 320,Meat and Produce,Food Items,CA,d_1861,3,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Meat and Produce - 092 @ CA Store 4,Meat and Produce - 092,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Snacks and Dry Foods - 307 @ CA Store 3,Snacks and Dry Foods - 307,Snacks and Dry Foods,Food Items,CA,d_1861,2,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 414 @ CA Store 3,Kitchen & Dining - 414,Kitchen & Dining,Home Essentials,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Kitchen & Dining - 058 @ CA Store 3,Kitchen & Dining - 058,Kitchen & Dining,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Toys & Games - 233 @ CA Store 3,Toys & Games - 233,Toys & Games,Leisure & Lifestyle,CA,d_1861,3,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 3
Cleaning Supplies - 051 @ CA Store 1,Cleaning Supplies - 051,Cleaning Supplies,Home Essentials,CA,d_1861,5,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Cleaning Supplies - 035 @ CA Store 2,Cleaning Supplies - 035,Cleaning Supplies,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Kitchen & Dining - 464 @ CA Store 2,Kitchen & Dining - 464,Kitchen & Dining,Home Essentials,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 229 @ CA Store 1,Meat and Produce - 229,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Meat and Produce - 360 @ CA Store 4,Meat and Produce - 360,Meat and Produce,Food Items,CA,d_1861,0,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 4
Meat and Produce - 023 @ CA Store 2,Meat and Produce - 023,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Snacks and Dry Foods - 151 @ CA Store 2,Snacks and Dry Foods - 151,Snacks and Dry Foods,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 2
Meat and Produce - 124 @ CA Store 1,Meat and Produce - 124,Meat and Produce,Food Items,CA,d_1861,1,2016-03-03,,,14.9,0.05,0.0,California,0,0,1,0,1,0,0,CA,CA Store 1
Snacks and Dry Foods - 136 @ TX Store 1,Snacks and Dry Foods - 136,Snacks and Dry Foods,Food Items,TX,d_1861,0,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 1
Cleaning Supplies - 364 @ TX Store 3,Cleaning Supplies - 364,Cleaning Supplies,Home Essentials,TX,d_1861,0,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 3
Cleaning Supplies - 151 @ TX Store 1,Cleaning Supplies - 151,Cleaning Supplies,Home Essentials,TX,d_1861,2,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 1
Toys & Games - 403 @ TX Store 2,Toys & Games - 403,Toys & Games,Leisure & Lifestyle,TX,d_1861,0,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 2
Cleaning Supplies - 435 @ TX Store 3,Cleaning Supplies - 435,Cleaning Supplies,Home Essentials,TX,d_1861,0,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 3
Books & Crafts - 110 @ TX Store 2,Books & Crafts - 110,Books & Crafts,Leisure & Lifestyle,TX,d_1861,0,2016-03-03,,,14.5,0.81,0.0,Texas,0,1,0,1,0,1,0,TX,TX Store 2
